v_rid,name,branch,addr,road_addr,phone,lat,lng,score,user_score,review_cnt,category,area,open_status,image,profile_url
Bau8vAFCJ4vu,집으로 가는 길,,경기도 화성시 동탄구 영천동 839-1,경기도 화성시 동탄구 동탄기흥로 570-6 골든아이타워 1층 101호,0507-1386-1656,37.2112076,127.0934637,25,0,0,"커피, 로스터리카페",화성,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=Bau8vAFCJ4vu
37ywXHzNi5V9,차우차우토토카페,,광주광역시 북구 우산동 608-3,광주광역시 북구 중문로 75 1층 토토,062-266-4661,35.1793397,126.9203579,25,0,0,"커피, 로스터리카페",광주북구,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=37ywXHzNi5V9
6SNQxm7tqcdY,차이브커피 로스팅랩,,서울특별시 강동구 성내동 408-19,서울특별시 강동구 성안로 79 1층 카페 차이브,0507-1436-3511,37.5306851,127.1319561,25,0,0,"커피, 로스터리카페",성내동,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=6SNQxm7tqcdY
Otgo7pYbPyFy,차콜로스터커피,,서울특별시 강서구 화곡동 102-46,서울특별시 강서구 까치산로4길 66 . 1층,02-2662-0526,37.5402248,126.8461369,25,0,0,"커피, 로스터리카페",화곡,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=Otgo7pYbPyFy
BfyXo61iwNhB,착한책방,,경기도 남양주시 수동면 입석리 445-4,경기도 남양주시 수동면 비룡로782번길 43-163,0507-1348-0736,37.7125886,127.3251854,25,0,0,"북카페, 로스터리카페",남양주,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=BfyXo61iwNhB
ULlzlcLGUTj4,착한커피,,대전광역시 유성구 지족동 834,대전광역시 유성구 북유성대로 219,042-822-3827,36.3849386,127.3190379,25,0,0,"커피, 로스터리카페",노은,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=ULlzlcLGUTj4
dgzc1Pt9Kp5T,착형,,서울특별시 서초구 양재동 275-1,서울특별시 서초구 논현로 83 지하1층 112-1 착형,010-4749-2330,37.4772335,127.0444746,25,0,0,"커피, 로스터리카페",양재동,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=dgzc1Pt9Kp5T
4pSuJgKqmmyc,찬스커피 로스터스,,전라남도 순천시 금곡동 201-1,전라남도 순천시 금옥길 80 1층,010-2612-5432,34.9536022,127.4788826,25,0,0,"카페, 로스터리카페",순천,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=4pSuJgKqmmyc
LaICXxWNkDqL,창원커피래빗홀,,경상남도 창원시 의창구 봉곡동 118-1,경상남도 창원시 의창구 대봉로 8 1층안쪽,0507-1387-0330,35.2498195,128.6674387,25,0,0,"커피, 로스터리카페",창원,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=LaICXxWNkDqL
lJpSasuNcPgM,챠오라비타,,인천광역시 연수구 송도동 205,인천광역시 연수구 첨단대로 40 제1층 B101호,0507-1399-3456,37.370184,126.6506535,25,0,0,"커피, 로스터리카페",송도,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=lJpSasuNcPgM
K4lQvMopNkot,챠오라비타,옥련직영점,인천광역시 연수구 옥련동 308-25,"인천광역시 연수구 한나루로196번길 7 1호 1층, 2층",0507-1408-3455,37.426674,126.65745,25,0,0,"카페, 로스터리카페",옥련동,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=K4lQvMopNkot
b0ThxaCMdqgN,철이의그린빈,,경상남도 거제시 연초면 오비리 981-12,경상남도 거제시 연초면 연하해안로 454 1층,055-632-2385,34.91394,128.6194348,25,0,0,"커피, 로스터리카페",거제,확인필요,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=b0ThxaCMdqgN
BBTShrdurHZJ,청양커피로스터리,,제주특별자치도 제주시 이도이동 1176-36,제주특별자치도 제주시 동광로2길 11 1층,0507-1463-4548,33.5003922,126.5308872,25,0,0,"커피, 로스터리카페",제주시청,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=BBTShrdurHZJ
AE98cN2U0NLA,체인스커피 로스팅하우스,,대전광역시 서구 월평동 387,대전광역시 서구 월평로13번길 50 1층,0507-1491-0061,36.3571251,127.3589575,25,0,0,"커피, 로스터리카페",대전,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=AE98cN2U0NLA
RbTO0816aShA,초이블리,,경남 김해시 봉황동 231,경남 김해시 봉황대길 49,0507-1489-1788,35.2291866,128.8788793,25,0,0,"커피, 로스터리카페",김해,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=RbTO0816aShA
owckHtuuERP6,춘커피,,서울특별시 강동구 둔촌동 460-3,서울특별시 강동구 풍성로65길 73 1층 104호,070-7954-7984,37.5308441,127.1414409,25,0,0,"핸드드립, 로스터리카페",둔촌동,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=owckHtuuERP6
DKifnb5EG5gf,친퀘테레,,경기 광주시 곤지암읍 삼리 33-5,경기도 광주시 곤지암읍 도척로 22,031-764-9333,37.349358,127.3357196,25,0,0,"카페, 로스터리카페",곤지암,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=DKifnb5EG5gf
IOgjsIfgpu6U,카리스,,경기 여주시 산북면 상품리 139-5,경기도 여주시 산북면 금품1로 16,,37.4039131,127.4446165,25,0,0,"카페, 로스터리카페",여주,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=IOgjsIfgpu6U
lowMVKhFn7Y9,카와 커피,,경기도 안양시 만안구 안양동 674-269,경기도 안양시 만안구 장내로 143,0507-0288-8327,37.3980897,126.923447,25,0,0,"커피, 로스터리카페",안양일번가,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=lowMVKhFn7Y9
lOoxbUj2581G,카와올라,,대구 수성구 황금동 882-4,대구 수성구 청수로25길 90 1층 카와올라,053-761-4567,35.8412185,128.6184666,25,0,0,"카페, 로스터리카페",대구수성구,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=lOoxbUj2581G
zdT1d1HjXwFO,카우프 로스터스,서교,서울특별시 마포구 서교동 451-4,서울특별시 마포구 월드컵북로5길 56 1층 102호,0507-1356-8147,37.5562895,126.9158795,25,0,0,"커피, 로스터리카페",서교동,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=zdT1d1HjXwFO
qPaDFO9h5Jbm,카자커피,,경기도 수원시 영통구 매탄3동 1158-3,경기도 수원시 영통구 매탄로79번길 6-24,031-223-3256,37.2586336,127.0415433,25,0,0,"카페, 로스터리카페",매탄동,확인필요,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=qPaDFO9h5Jbm
50UjGVog2dLk,카페 1347,,대전광역시 서구 도안동 1347,대전광역시 서구 원도안로179번길 30-6 1층,0507-1338-0691,36.3195473,127.3424908,25,0,0,"카페, 로스터리카페",목원대,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=50UjGVog2dLk
hBzzadr2bOvf,카페 178로스터리,,경기도 화성시 만세구 서신면 제부리 290-13,경기도 화성시 만세구 서신면 해안길178번길 97 1층,0507-1439-0819,37.1703501,126.6177988,25,0,0,"카페, 로스터리카페",제부도,오늘 휴무,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=hBzzadr2bOvf
DKnrYg5v7Vnh,카페 203,진천남산길점,충청북도 진천군 진천읍 교성리 245-1,충청북도 진천군 진천읍 남산길 28 1층,043-535-0203,36.8536207,127.4381606,25,0,0,"카페, 로스터리카페",진천,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=DKnrYg5v7Vnh
4fbk2qtq7lht,카페 3.31,,경남 김해시 율하동 1325-3,경상남도 김해시 율하1로81번길 18-5,010-2042-4221,35.1748125,128.8152226,25,4.5,2,"커피, 로스터리카페",김해,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20210706032735_photo1_6ab9be9d5ed6.webp,https://www.diningcode.com/profile.php?rid=4fbk2qtq7lht
jE2bB6Va6loN,카페 414,,대구광역시 수성구 범어동 1163,대구광역시 수성구 들안로 414,0507-1425-1121,35.8668656,128.6187845,25,0,0,"핸드드립, 로스터리카페",신천시장,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=jE2bB6Va6loN
cIEnjs6drOIa,카페 46,,서울특별시 종로구 내수동 95,"서울특별시 종로구 사직로8길 20 파크팰리스 102동 3,4라인 1층 프레드매스",070-4118-5908,37.5742396,126.970282,25,0,0,"커피, 로스터리카페",광화문,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=cIEnjs6drOIa
hp94qcouRmNC,카페 가비원,,대전광역시 유성구 상대동 478-10,대전광역시 유성구 상대동로 12 101호 카페 가비원,0507-1421-0104,36.3440284,127.3386946,25,0,0,"카페, 로스터리카페",유성구,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=hp94qcouRmNC
n3hEOTT4cuBQ,카페 공감,,인천광역시 서구 당하동 1318-8,인천광역시 서구 서로3로 50 모아미래도엘리트파크상가 B102호,0507-1419-1316,37.582958,126.7076574,25,0,0,"라떼, 로스터리카페",검단신도시,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=n3hEOTT4cuBQ
s2pokk1tFDXk,카페 공존,,서울특별시 영등포구 양평동4가 145-1,서울특별시 영등포구 양평로20길 4-1 1층,0507-1451-2888,37.5375676,126.8955864,25,0,0,"커피, 로스터리카페",선유도역,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=s2pokk1tFDXk
0RbgvCN05GbU,카페 그랑,,서울특별시 마포구 동교동 197-39,서울특별시 마포구 월드컵북로6길 98,02-325-4764,37.5603899,126.923218,25,0,0,"커피, 로스터리카페",홍대,확인필요,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=0RbgvCN05GbU
hnKnSaCtioi4,카페 그로브,,경기도 수원시 장안구 송죽동 448-23,경기도 수원시 장안구 정조로 1106,0507-1495-0440,37.3033552,127.0016556,25,0,0,"커피, 로스터리카페",수원,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=hnKnSaCtioi4
JhyAuouodntf,카페 그림자기,,대전광역시 유성구 덕명동 173,대전광역시 유성구 수통골로 93,0507-1381-0436,36.345921,127.2946857,25,0,0,"카페, 로스터리카페",수통골,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=JhyAuouodntf
fXMVy04hiNHo,카페 닐스,,경기도 안산시 상록구 월피동 445-21,경기도 안산시 상록구 예술광장1로 54 108호,0507-1337-7602,37.3288725,126.8480387,25,0,0,"핸드드립, 로스터리카페",안산,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20200530123148201_photo_3702d7145f1a.webp,https://www.diningcode.com/profile.php?rid=fXMVy04hiNHo
VKO36wKaLYwC,카페 담담,,제주특별자치도 제주시 한경면 저지리 3263-2,제주특별자치도 제주시 한경면 저지12길 60,0507-1401-5932,33.3390599,126.26243,25,0,0,"카페, 로스터리카페",제주,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=VKO36wKaLYwC
iUNUJs9OPzKW,카페 더핸드,,충청남도 당진시 대덕동 1549,충청남도 당진시 먹거리길 86-24 충청남도 당진시 먹거리길86-24,070-4100-1116,36.8855926,126.6348162,25,0,0,"카페, 로스터리카페",당진,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=iUNUJs9OPzKW
UbE0ZtZQJiUn,카페 데 팔레타,,경기 평택시 비전동 1104,경기 평택시 비전5로 10 1142호,0507-1357-3193,36.9993466,127.1124209,25,0,0,"카페, 로스터리카페",평택,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=UbE0ZtZQJiUn
D9Juk8R9TRCa,카페 데브,,인천광역시 서구 석남동 178-3,인천광역시 서구 염곡로311번길 18-1 카페 데브,032-577-8938,37.5126027,126.6664448,25,0,0,"핸드드립, 로스터리카페",인천서구,오늘 휴무,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=D9Juk8R9TRCa
Bs7wRfMmHcfo,카페 동행,,전북특별자치도 정읍시 시기동 81-52,전북특별자치도 정읍시 정읍사로 512-3 1층,0507-1373-8979,35.5491687,126.8624783,25,0,0,"커피, 로스터리카페",정읍,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=Bs7wRfMmHcfo
myH5adKu7m2X,카페 드상리,,세종특별자치시 조치원읍 상리 59-10,세종특별자치시 조치원읍 터미널안길 28,0507-1458-0145,36.6015734,127.3047054,25,0,0,"커피, 로스터리카페",조치원,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=myH5adKu7m2X
4scKUAyBAnqH,카페 뜨락,,인천광역시 미추홀구 숭의동 343-15,인천광역시 미추홀구 인중로 13 1층,032-442-9903,37.4625686,126.6409705,25,0,0,"커피, 로스터리카페",미추홀구,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=4scKUAyBAnqH
NxxXNzMMNYNg,카페 랑,,서울특별시 도봉구 도봉동 624-83,서울특별시 도봉구 마들로 699 1층,0507-1308-3069,37.6726844,127.04636,25,0,0,"카페, 로스터리카페",방학역,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=NxxXNzMMNYNg
FOrHgzHZrGHo,카페 레네,,서울특별시 송파구 석촌동 17,서울특별시 송파구 백제고분로33길 12 1층 카페레네,070-7768-2700,37.5035849,127.0988647,25,0,0,"커피, 로스터리카페",석촌고분역,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=FOrHgzHZrGHo
duexUaFia4KN,카페 로그,,경기도 화성시 만세구 남양읍 남양리 1856-94,경기 화성시 만세구 남양읍 시청로201번길 11-9 1층,0507-1406-0107,37.1965543,126.8333767,25,5,1,"카페, 로스터리카페",화성,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260503023022_photo1_64dd3e859a0e.webp,https://www.diningcode.com/profile.php?rid=duexUaFia4KN
BGHZnIgM1W2A,카페 로데,,울산광역시 남구 달동 1340-1,울산광역시 남구 번영로180번길 2 1층 카페로데,0507-1398-8404,35.5413108,129.3272575,25,0,0,"커피, 로스터리카페",울산달동,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=BGHZnIgM1W2A
nG9QkTZOldpE,카페 로히,,경기도 남양주시 호평동 730,경기도 남양주시 백봉로 32 두산알프하임 상가 B-2동 125호,031-591-4923,37.6521415,127.2548645,25,0,0,"카페, 로스터리카페",남양주,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=nG9QkTZOldpE
2lvXgz1inPpB,카페 마노,,강원도 평창군 봉평면 원길리 1056-1,강원도 평창군 봉평면 봉평북로 214-4,010-9596-5044,37.6234065,128.3531839,25,0,0,"커피, 로스터리카페",평창,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=2lvXgz1inPpB
BtReWyDuxefu,카페 마타리,,서울특별시 강북구 번동 445-3,서울특별시 강북구 오패산로 405-1,010-7654-0678,37.6370361,127.026852,25,0,0,"카페, 로스터리카페",수유역,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=BtReWyDuxefu
XwDKakFIOYBs,카페 만월경,동탄2신도시점,경기도 화성시 동탄구 오산동 1034-5,경기도 화성시 동탄구 동탄대로14길 14 카페 만월경 동탄2신도시점,010-2672-0458,37.1847132,127.1025598,25,0,0,"커피, 로스터리카페",화성시,영업 중,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=XwDKakFIOYBs
WFAeAwYsqNGY,카페 모노클,,서울특별시 강서구 가양동 135-1,"서울특별시 강서구 양천로51길 11 1층 101호, 102호",070-4351-3899,37.5682063,126.8428585,25,0,0,"에스프레소, 로스터리카페",양천향교역,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=WFAeAwYsqNGY
fjmBK78TIdmk,카페 모리,,대전광역시 동구 삼정동 8-6,대전광역시 동구 세천공원로 16 카페모리,042-284-2334,36.3322608,127.4797344,25,0,0,"커피, 로스터리카페",대전동구,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=fjmBK78TIdmk
hI2LUDSMGCUq,카페 무슈,,광주광역시 북구 용두동 279-1,광주광역시 북구 하서로 427 아이콤타워 1층 카페무슈,0507-1407-4491,35.2130511,126.8746852,25,0,0,"커피, 로스터리카페",광주북구,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=hI2LUDSMGCUq
1PvF0MI2yKy9,카페 뮤지엄,,경기도 용인시 처인구 김량장동 202-17,경기도 용인시 처인구 학산로 25 1층,010-9447-5005,37.239127,127.2012076,25,0,0,"커피, 로스터리카페",용인,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=1PvF0MI2yKy9
hH5XuJaQBCcX,카페 미욜,,전라남도 순천시 연향동 1469-5,전라남도 순천시 하대석길 56 민석빌딩,0507-1385-4258,34.947223,127.5250048,25,0,0,"커피, 로스터리카페",순천,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=hH5XuJaQBCcX
7xEYNoyNGMIY,카페 민들레,,경기도 의왕시 내손동 750,경기도 의왕시 갈미2로 30,031-476-0691,37.3790665,126.9729813,25,0,0,"커피, 로스터리카페",의왕,확인필요,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=7xEYNoyNGMIY
KpjRDCiKkEhP,카페 밀르,,경기도 양평군 용문면 신점리 38-6,경기도 양평군 용문면 용문산로 434 카페 밀르,0507-1447-0705,37.5321269,127.5981417,25,0,0,"핸드드립, 로스터리카페",양평,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=KpjRDCiKkEhP
CXp47dKRtnh8,카페 바르 담,,경기도 의정부시 민락동 830-2,경기도 의정부시 오목로225번길 69-10 101호,0507-1433-6654,37.7468829,127.0966522,25,0,0,"커피, 로스터리카페",의정부,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=CXp47dKRtnh8
pjaGZwuN6grg,카페 베니스,,충청남도 계룡시 금암동 15-5,충청남도 계룡시 금암로 142 1층,0507-1368-9510,36.2747999,127.2566124,25,0,0,"카페, 로스터리카페",계룡,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=pjaGZwuN6grg
bvhMTTUsHzzH,카페 보늬,,인천광역시 중구 전동 34-5,인천광역시 중구 자유공원로 44 2층 카페보늬,010-9001-2361,37.4752964,126.6262034,25,0,0,"커피, 로스터리카페",인천,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=bvhMTTUsHzzH
xmgWPdWH7sD2,카페 보스코,,서울특별시 영등포구 여의도동 61-3,서울특별시 영등포구 63로 40,070-4219-4947,37.5196347,126.9391505,25,0,0,"카페, 로스터리카페",여의도,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=xmgWPdWH7sD2
zseluRkFn3si,카페 비단길,,충청남도 금산군 금산읍 상리 26-17,충남 금산군 금산읍 군청길 7 1층,041-751-7370,36.1081108,127.487807,25,0,0,"커피, 로스터리카페",금산,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=zseluRkFn3si
nRKbuvH83qtY,카페 비비,,경기도 성남시 중원구 상대원동 223-27,경기도 성남시 중원구 사기막골로62번길 33 센터엠 1층 R103호,0507-1382-7935,37.4352449,127.1752243,25,0,0,"비건디저트, 로스터리카페",성남,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=nRKbuvH83qtY
iAZiGrAFEGI7,카페 비스까미노,,서울특별시 종로구 명륜4가 206-47 2층,서울특별시 종로구 창경궁로26길 4 2층,0507-1387-9272,37.5818404,126.9977809,25,0,0,"카페, 로스터리카페",대학로,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=iAZiGrAFEGI7
FBoCqDW7WoGv,카페 뽀르또,,충청남도 홍성군 서부면 남당리 434-21,충청남도 홍성군 서부면 남당항로 198,041-633-2607,36.5389466,126.4737859,25,0,0,"커피, 로스터리카페",남당항,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=FBoCqDW7WoGv
l6viZooNhBfG,카페 쁘띠빌라쥬,,대전광역시 대덕구 송촌동 452-14,대전광역시 대덕구 송촌북로20번길 7-18 1층 올더빈커피,070-4099-8265,36.3650366,127.4369234,25,0,0,"커피, 로스터리카페",대덕구,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=l6viZooNhBfG
PtYi9RFX0LkW,카페 사이,,전라북도 김제시 요촌동 48-2,전라북도 김제시 중앙로 151-1 2층,0507-1309-2156,35.8029407,126.8923034,25,0,0,"카페, 로스터리카페",김제,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=PtYi9RFX0LkW
vaC1wiTN8Onx,카페 상왕,,충청남도 공주시 상왕동 302-2,충청남도 공주시 가나무정길 4,041-881-8018,36.445413,127.1787477,25,0,0,"커피, 로스터리카페",공주,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=vaC1wiTN8Onx
3NWvknUePTdm,카페 송윤,,경상북도 김천시 남면 운남리 419-1,경상북도 김천시 남면 종상길 4-11 카페송윤,054-910-6147,36.1253108,128.2045844,25,0,0,"커피, 로스터리카페",김천,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=3NWvknUePTdm
bSiHeQxSIDiE,카페 송현 여주점,,경기도 여주시 산북면 송현리 183-4,경기도 여주시 산북면 금품2로 184 카페 송현,0507-1421-8913,37.3852732,127.4499768,25,0,0,"카페, 로스터리카페",여주,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=bSiHeQxSIDiE
9LnAwfPHt4EC,카페 숨,,충청북도 충주시 연수동 1460,충청북도 충주시 동수5길 41 2층,010-6865-1065,36.9845223,127.938122,25,4.5,1,"카페, 로스터리카페",충주,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=9LnAwfPHt4EC
YLSGvmIC8dHo,카페 씨에떼,,전라남도 순천시 왕지동 880-5,전라남도 순천시 왕지4길 3-14 보데가 빌딩 1층 카페씨에떼,,34.9691558,127.5264568,25,0,0,"카페, 로스터리카페",순천,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=YLSGvmIC8dHo
bCMJtEliXovd,카페 아지트,,서울특별시 마포구 서교동 468-31,서울특별시 마포구 잔다리로 99,0507-1407-9934,37.5559561,126.9147767,25,0,0,"커피, 로스터리카페",서교동,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=bCMJtEliXovd
lysU6PPGuGwI,카페 어비스,,경기도 김포시 양촌읍 석모리 1055-2,경기도 김포시 양촌읍 석모로45번길 55 나동,031-991-9500,37.650076,126.6448879,25,0,0,"핸드드립, 로스터리카페",김포,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=lysU6PPGuGwI
